3974400.000	1.050049007e+11	1.051568255e+11	1.351031580e+05	1.060891127e+11	1.064398336e+11	3.638673191e+04
4060800.000	1.032427364e+11	1.033097406e+11	1.407141649e+05	1.078561125e+11	1.082337661e+11	3.875891131e+04
4147200.000	1.014533654e+11	1.014320487e+11	1.464180750e+05	1.096109135e+11	1.099954333e+11	4.122841850e+04
4233600.000	9.963270776e+10	9.952436245e+10	1.522131993e+05	1.113531435e+11	1.117243126e+11	4.379683635e+04
4320000.000	9.777687640e+10	9.758730119e+10	1.580978221e+05	1.130813995e+11	1.134199038e+11	4.646571844e+04
4406400.000	9.588238237e+10	9.562148807e+10	1.640702014e+05	1.147933587e+11	1.150817280e+11	4.923658851e+04
4492800.000	9.394629025e+10	9.362754810e+10	1.701285688e+05	1.164859101e+11	1.167093261e+11	5.211094013e+04
4579200.000	9.196633713e+10	9.160610646e+10	1.762711310e+05	1.181552890e+11	1.183022571e+11	5.509023616e+04
4665600.000	8.994103199e+10	8.955778713e+10	1.824960696e+05	1.197972107e+11	1.198600970e+11	5.817590838e+04
4752000.000	8.786974649e+10	8.748321156e+10	1.888015417e+05	1.214070115e+11	1.213824368e+11	6.136935702e+04
4838400.000	8.575279784e+10	8.538299750e+10	1.951856809e+05	1.229798121e+11	1.228688807e+11	6.467195038e+04
4924800.000	8.359151228e+10	8.325775803e+10	2.016465975e+05	1.245107130e+11	1.243190442e+11	6.808502441e+04
5011200.000	8.138824756e+10	8.110810106e+10	2.081823789e+05	1.259950276e+11	1.257325509e+11	7.160988232e+04
5097600.000	7.914634998e+10	7.893462972e+10	2.147910908e+05	1.274285398e+11	1.271090297e+11	7.524779420e+04
5184000.000	7.687002896e+10	7.673794368e+10	2.214707770e+05	1.288077579e+11	1.284481116e+11	7.899999661e+04
5270400.000	7.456414954e+10	7.451864152e+10	2.282194606e+05	1.301301285e+11	1.297494276e+11	8.286769228e+04
5356800.000	7.223396449e+10	7.227732382e+10	2.350351441e+05	1.313941758e+11	1.310126066e+11	8.685204968e+04
5443200.000	6.988482246e+10	7.001459659e+10	2.419158105e+05	1.325995495e+11	1.322372752e+11	9.095420276e+04
5529600.000	6.752189066e+10	6.773107445e+10	2.488594234e+05	1.337469853e+11	1.334230585e+11	9.517525053e+04
5616000.000	6.514991913e+10	6.542738331e+10	2.558639280e+05	1.348382005e+11	1.345695809e+11	9.951625681e+04
5702400.000	6.277305658e+10	6.310416250e+10	2.629272515e+05	1.358757504e+11	1.356764685e+11	1.039782499e+05
5788800.000	6.039471212e+10	6.076206621e+10	2.700473036e+05	1.368628693e+11	1.367433510e+11	1.085622222e+05
5875200.000	5.801745013e+10	5.840176458e+10	2.772219774e+05	1.378033065e+11	1.377698637e+11	1.132691301e+05
5961600.000	5.564290651e+10	5.602394456e+10	2.844491500e+05	1.387011555e+11	1.387556499e+11	1.180998935e+05
6048000.000	5.327172284e+10	5.362931047e+10	2.917266830e+05	1.395606668e+11	1.397003632e+11	1.230553957e+05
6134400.000	5.090350680e+10	5.121858429e+10	2.990524230e+05	1.403860351e+11	1.406036699e+11	1.281364829e+05
6220800.000	4.853683748e+10	4.879250540e+10	3.064242027e+05	1.411811568e+11	1.414652527e+11	1.333439643e+05
6307200.000	4.616933833e+10	4.635182944e+10	3.138398409e+05	1.419493718e+11	1.422848135e+11	1.386786117e+05
6393600.000	4.379783359e+10	4.389732617e+10	3.212971437e+05	1.426932148e+11	1.430620766e+11	1.441411590e+05
6480000.000	4.141858629e+10	4.142977637e+10	3.287939051e+05	1.434142183e+11	1.437967912e+11	1.497323024e+05
6566400.000	3.902759336e+10	3.894996792e+10	3.363279071e+05	1.441127987e+11	1.444887331e+11	1.554527001e+05
6652800.000	3.662089654e+10	3.645869183e+10	3.438969212e+05	1.447882447e+11	1.451377045e+11	1.613029720e+05
6739200.000	3.419486579e+10	3.395673847e+10	3.514987083e+05	1.454388000e+11	1.457435335e+11	1.672836994e+05
6825600.000	3.174642487e+10	3.144489461e+10	3.591310197e+05	1.460618134e+11	1.463060718e+11	1.733954252e+05
6912000.000	2.927320932e+10	2.892394124e+10	3.667915979e+05	1.466539207e+11	1.468251930e+11	1.796386533e+05
6998400.000	2.677366554e+10	2.639465214e+10	3.744781771e+05	1.472112314e+11	1.473007900e+11	1.860138490e+05
7084800.000	2.424710938e+10	2.385779291e+10	3.821884838e+05	1.477295033e+11	1.477327732e+11	1.925214384e+05
7171200.000	2.169376256e+10	2.131412033e+10	3.899202375e+05	1.482043068e+11	1.481210682e+11	1.991618082e+05
7257600.000	1.911477781e+10	1.876438180e+10	3.976711515e+05	1.486311861e+11	1.484656140e+11	2.059353063e+05
7344000.000	1.651225228e+10	1.620931496e+10	4.054389337e+05	1.490058328e+11	1.487663611e+11	2.128422408e+05
7430400.000	1.388921693e+10	1.364964759e+10	4.132212869e+05	1.493242813e+11	1.490232685e+11	2.198828805e+05
7516800.000	1.124958156e+10	1.108609807e+10	4.210159096e+05	1.495831267e+11	1.492363020e+11	2.270574547e+05
7603200.000	8.598013941e+09	8.519376631e+09	4.288204969e+05	1.497797481e+11	1.494054306e+11	2.343661530e+05
7689600.000	5.939741719e+09	5.950187565e+09	4.366327410e+05	1.499125093e+11	1.495306245e+11	2.418091253e+05
7776000.000	3.280284063e+09	3.379232307e+09	4.444503319e+05	1.499808988e+11	1.496118533e+11	2.493864820e+05
7862400.000	6.251420186e+08	8.072130139e+08	4.522709581e+05	1.499855782e+11	1.496490854e+11	2.570982934e+05
7948800.000	-2.020510006e+09	-1.765163866e+09	4.600923074e+05	1.499283282e+11	1.496422885e+11	2.649445904e+05
8035200.000	-4.652090220e+09	-4.337184546e+09	4.679120673e+05	1.498119063e+11	1.495914319e+11	2.729253638e+05
8121600.000	-7.265806844e+09	-6.908125701e+09	4.757279258e+05	1.496398455e+11	1.494964882e+11	2.810405650e+05
8208000.000	-9.858781897e+09	-9.477253171e+09	4.835375723e+05	1.494162295e+11	1.493574366e+11	2.892901054e+05
8294400.000	-1.242911319e+10	-1.204382142e+10	4.913386982e+05	1.491454720e+11	1.491742657e+11	2.976738568e+05
8380800.000	-1.497589331e+10	-1.460707355e+10	4.991289971e+05	1.488321099e+11	1.489469754e+11	3.061916513e+05
8467200.000	-1.749920130e+10	-1.716624161e+10	5.069061663e+05	1.484806100e+11	1.486755799e+11	3.148432813e+05
8553600.000	-2.000007317e+10	-1.972054718e+10	5.146679068e+05	1.480951797e+11	1.483601098e+11	3.236284998e+05
8640000.000	-2.248044592e+10	-2.226920231e+10	5.224119245e+05	1.476795735e+11	1.480006142e+11	3.325470203e+05
8726400.000	-2.494306119e+10	-2.481141093e+10	5.301359302e+05	1.472368932e+11	1.475971635e+11	3.415985168e+05
8812800.000	-2.739131276e+10	-2.734637092e+10	5.378376412e+05	1.467693950e+11	1.471498517e+11	3.507826241e+05
8899200.000	-2.982902999e+10	-2.987327704e+10	5.455147810e+05	1.462783288e+11	1.466587980e+11	3.600989378e+05
8985600.000	-3.226020540e+10	-3.239132447e+10	5.531650808e+05	1.457638394e+11	1.461241482e+11	3.695470145e+05
9072000.000	-3.468869373e+10	-3.489971277e+10	5.607862797e+05	1.452249562e+11	1.455460752e+11	3.791263717e+05
9158400.000	-3.711792183e+10	-3.739764966e+10	5.683761254e+05	1.446596791e+11	1.449247769e+11	3.888364883e+05
9244800.000	-3.955064797e+10	-3.988435417e+10	5.759323749e+05	1.440651459e+11	1.442604752e+11	3.986768045e+05
9331200.000	-4.198879428e+10	-4.235905897e+10	5.834527955e+05	1.434378489e+11	1.435534124e+11	4.086467220e+05
9417600.000	-4.443335533e+10	-4.482101171e+10	5.909351648e+05	1.427738666e+11	1.428038487e+11	4.187456043e+05
9504000.000	-4.688436887e+10	-4.726947555e+10	5.983772719e+05	1.420690818e+11	1.420120596e+11	4.289727767e+05
9590400.000	-4.934092710e+10	-4.970372929e+10	6.057769179e+05	1.413193752e+11	1.411783330e+11	4.393275267e+05
9676800.000	-5.180120886e+10	-5.212306717e+10	6.131319163e+05	1.405207958e+11	1.403029674e+11	4.498091042e+05
9763200.000	-5.426252281e+10	-5.452679856e+10	6.204400942e+05	1.396697197e+11	1.393862697e+11	4.604167216e+05
9849600.000	-5.672136295e+10	-5.691424748e+10	6.276992924e+05	1.387630109e+11	1.384285532e+11	4.711495539e+05
9936000.000	-5.917348935e+10	-5.928475182e+10	6.349073661e+05	1.377981917e+11	1.374301354e+11	4.820067395e+05
10022400.000	-6.161405248e+10	-6.163766204e+10	6.420621860e+05	1.367736194e+11	1.363913358e+11	4.929873798e+05
10108800.000	-6.403777815e+10	-6.397233906e+10	6.491616384e+05	1.356886514e+11	1.353124737e+11	5.040905399e+05
10195200.000	-6.643921799e+10	-6.628815146e+10	6.562036260e+05	1.345437673e+11	1.341938666e+11	5.153152487e+05
10281600.000	-6.881305066e+10	-6.858447188e+10	6.631860687e+05	1.333406135e+11	1.330358296e+11	5.266604992e+05
10368000.000	-7.115439800e+10	-7.086067344e+10	6.701069040e+05	1.320819459e+11	1.318386761e+11	5.381252488e+05
10454400.000	-7.345910981e+10	-7.311612634e+10	6.769640875e+05	1.307714697e+11	1.306027194e+11	5.497084198e+05
10540800.000	-7.572397612e+10	-7.535019552e+10	6.837555939e+05	1.294135990e+11	1.293282758e+11	5.614088993e+05
10627200.000	-7.794684631e+10	-7.756223935e+10	6.904794171e+05	1.280131788e+11	1.280156678e+11	5.732255399e+05
10713600.000	-8.012665890e+10	-7.975160949e+10	6.971335714e+05	1.265752081e+11	1.266652276e+11	5.851571600e+05
10800000.000	-8.226340345e+10	-8.191765151e+10	7.037160915e+05	1.251045946e+11	1.252772995e+11	5.972025439e+05
10886400.000	-8.435804076e+10	-8.405970613e+10	7.102250332e+05	1.236059479e+11	1.238522428e+11	6.093604426e+05
10972800.000	-8.641240198e+10	-8.617711059e+10	7.166584743e+05	1.220834081e+11	1.223904338e+11	6.216295737e+05
11059200.000	-8.842907495e+10	-8.826920026e+10	7.230145150e+05	1.205404961e+11	1.208922670e+11	6.340086220e+05
11145600.000	-9.041127449e+10	-9.033531045e+10	7.292912781e+05	1.189799759e+11	1.193581573e+11	6.464962400e+05
11232000.000	-9.236268559e+10	-9.237477846e+10	7.354869102e+05	1.174037274e+11	1.177885411e+11	6.590910481e+05
11318400.000	-9.428726800e+10	-9.438694625e+10	7.415995816e+05	1.158126391e+11	1.161838774e+11	6.717916350e+05
11404800.000	-9.618901882e+10	-9.637116345e+10	7.476274875e+05	1.142065421e+11	1.145446487e+11	6.845965584e+05
11491200.000	-9.807170410e+10	-9.832679094e+10	7.535688480e+05	1.125842091e+11	1.128713607e+11	6.975043451e+05
11577600.000	-9.993858622e+10	-1.002532043e+11	7.594219086e+05	1.109434365e+11	1.111645413e+11	7.105134916e+05
11664000.000	-1.017921832e+11	-1.021497969e+11	7.651849413e+05	1.092812102e+11	1.094247383e+11	7.236224645e+05
11750400.000	-1.036340928e+11	-1.040159824e+11	7.708562445e+05	1.075939362e+11	1.076525164e+11	7.368297010e+05
11836800.000	-1.054648992e+11	-1.058511961e+11	7.764341437e+05	1.058777019e+11	1.058484540e+11	7.501336093e+05
11923200.000	-1.072841591e+11	-1.076548947e+11	7.819169922e+05	1.041285331e+11	1.040131396e+11	7.635325690e+05
12009600.000	-1.090904499e+11	-1.094265568e+11	7.873031713e+05	1.023426214e+11	1.021471690e+11	7.770249319e+05
12096000.000	-1.108814544e+11	-1.111656812e+11	7.925910908e+05	1.005165122e+11	1.002511429e+11	7.906090220e+05
12182400.000	-1.126540626e+11	-1.128717862e+11	7.977791896e+05	9.864725852e+10	9.832566470e+10	8.042831365e+05
12268800.000	-1.144044799e+11	-1.145444086e+11	8.028659362e+05	9.673255289e+10	9.637133885e+10	8.180455459e+05
12355200.000	-1.161283454e+11	-1.161831018e+11	8.078498289e+05	9.477085090e+10	9.438876901e+10	8.318944947e+05
12441600.000	-1.178208712e+11	-1.177874347e+11	8.127293965e+05	9.276149175e+10	9.237855644e+10	8.458282021e+05
12528000.000	-1.194770187e+11	-1.193569896e+11	8.175031985e+05	9.070481004e+10	9.034129852e+10	8.598448619e+05
12614400.000	-1.210917233e+11	-1.208913596e+11	8.221698259e+05	8.860221932e+10	8.827758748e+10	8.739426439e+05
12700800.000	-1.226601660e+11	-1.223901450e+11	8.267279010e+05	8.645623816e+10	8.618800988e+10	8.881196938e+05
12787200.000	-1.241780681e+11	-1.238529505e+11	8.311760786e+05	8.427042982e+10	8.407314726e+10	9.023741338e+05
12873600.000	-1.256419719e+11	-1.252793814e+11	8.355130457e+05	8.204924050e+10	8.193357785e+10	9.167040636e+05
12960000.000	-1.270494580e+11	-1.266690410e+11	8.397375220e+05	7.979774598e+10	7.976987956e+10	9.311075604e+05
13046400.000	-1.283992658e+11	-1.280215297e+11	8.438482609e+05	7.752134152e+10	7.758263359e+10	9.455826799e+05
13132800.000	-1.296913059e+11	-1.293364444e+11	8.478440490e+05	7.522542333e+10	7.537242813e+10	9.601274564e+05
13219200.000	-1.309265791e+11	-1.306133800e+11	8.517237070e+05	7.291510451e+10	7.313986174e+10	9.747399041e+05
13305600.000	-1.321070351e+11	-1.318519312e+11	8.554860899e+05	7.059499017e+10	7.088554582e+10	9.894180170e+05
13392000.000	-1.332354034e+11	-1.330516946e+11	8.591300872e+05	6.826901496e+10	6.861010651e+10	1.004159770e+06
13478400.000	-1.343150203e+11	-1.342122709e+11	8.626546236e+05	6.594033054e+10	6.631418579e+10	1.018963118e+06
13564800.000	-1.353496587e+11	-1.353332673e+11	8.660586588e+05	6.361122588e+10	6.399844232e+10	1.033826000e+06
13651200.000	-1.363433593e+11	-1.364142994e+11	8.693411882e+05	6.128306706e+10	6.166355196e+10	1.048746336e+06
