beta: 0.75 por mes, gamma: 1/9 por mes, mu: 1.167e-3 por mes
# columna 1: tiempo
# columna 2: personas sanas (S)
# columna 3: personas Infectadas (I)
# columna 4: personas Recuperadas (R)
1.450	3.533589093e+06	1.221422389e+04	1.420593626e+03
1.467	3.557302321e+06	1.259329658e+04	1.420565990e+03
1.484	3.581000660e+06	1.298678928e+04	1.420538355e+03
1.500	3.604683499e+06	1.339531424e+04	1.420510720e+03
1.517	3.628350195e+06	1.381951208e+04	1.420483086e+03
1.534	3.652000080e+06	1.426005309e+04	1.420455452e+03
1.550	3.675632452e+06	1.471763880e+04	1.420427819e+03
1.567	3.699246576e+06	1.519300343e+04	1.420400187e+03
1.584	3.722841684e+06	1.568691559e+04	1.420372555e+03
1.600	3.746416971e+06	1.620017996e+04	1.420344923e+03
1.617	3.769971595e+06	1.673363909e+04	1.420317292e+03
1.634	3.793504673e+06	1.728817529e+04	1.420289662e+03
1.650	3.817015281e+06	1.786471265e+04	1.420262032e+03
1.667	3.840502452e+06	1.846421910e+04	1.420234402e+03
1.684	3.863965171e+06	1.908770864e+04	1.420206774e+03
1.700	3.887402375e+06	1.973624367e+04	1.420179145e+03
1.717	3.910812953e+06	2.041093741e+04	1.420151518e+03
1.734	3.934195737e+06	2.111295650e+04	1.420123890e+03
1.750	3.957549504e+06	2.184352368e+04	1.420096264e+03
1.767	3.980872973e+06	2.260392067e+04	1.420068638e+03
1.784	4.004164799e+06	2.339549115e+04	1.420041012e+03
1.800	4.027423575e+06	2.421964395e+04	1.420013387e+03
1.817	4.050647823e+06	2.507785631e+04	1.419985762e+03
1.834	4.073835994e+06	2.597167748e+04	1.419958138e+03
1.850	4.096986462e+06	2.690273230e+04	1.419930515e+03
1.867	4.120097524e+06	2.787272517e+04	1.419902892e+03
1.884	4.143167391e+06	2.888344408e+04	1.419875270e+03
1.900	4.166194188e+06	2.993676491e+04	1.419847648e+03
1.917	4.189175947e+06	3.103465601e+04	1.419820027e+03
1.934	4.212110601e+06	3.217918288e+04	1.419792406e+03
1.950	4.234995983e+06	3.337251328e+04	1.419764786e+03
1.967	4.257829818e+06	3.461692242e+04	1.419737166e+03
1.984	4.280609717e+06	3.591479859e+04	1.419709547e+03
2.000	4.303333174e+06	3.726864895e+04	1.419681928e+03
2.017	4.325997556e+06	3.868110572e+04	1.419654310e+03
2.034	4.348600100e+06	4.015493265e+04	1.419626693e+03
2.050	4.371137903e+06	4.169303182e+04	1.419599076e+03
2.067	4.393607917e+06	4.329845081e+04	1.419571459e+03
2.084	4.416006943e+06	4.497439027e+04	1.419543843e+03
2.100	4.438331619e+06	4.672421179e+04	1.419516228e+03
2.117	4.460578413e+06	4.855144631e+04	1.419488613e+03
2.134	4.482743617e+06	5.045980284e+04	1.419460999e+03
2.150	4.504823334e+06	5.245317768e+04	1.419433385e+03
2.167	4.526813472e+06	5.453566416e+04	1.419405772e+03
2.184	4.548709728e+06	5.671156275e+04	1.419378159e+03
2.200	4.570507587e+06	5.898539181e+04	1.419350547e+03
2.217	4.592202298e+06	6.136189877e+04	1.419322935e+03
2.234	4.613788876e+06	6.384607199e+04	1.419295324e+03
2.250	4.635262077e+06	6.644315310e+04	1.419267714e+03
2.267	4.656616394e+06	6.915864997e+04	1.419240104e+03
2.284	4.677846040e+06	7.199835038e+04	1.419212494e+03
2.300	4.698944931e+06	7.496833628e+04	1.419184885e+03
2.317	4.719906678e+06	7.807499877e+04	1.419157277e+03
2.334	4.740724564e+06	8.132505375e+04	1.419129669e+03
2.350	4.761391533e+06	8.472555838e+04	1.419102062e+03
2.367	4.781900168e+06	8.828392826e+04	1.419074455e+03
2.384	4.802242677e+06	9.200795535e+04	1.419046849e+03
2.400	4.822410874e+06	9.590582679e+04	1.419019243e+03
2.417	4.842396157e+06	9.998614451e+04	1.418991638e+03
2.434	4.862189487e+06	1.042579457e+05	1.418964033e+03
2.450	4.881781373e+06	1.087307240e+05	1.418936429e+03
2.467	4.901161840e+06	1.134144522e+05	1.418908825e+03
2.484	4.920320416e+06	1.183196046e+05	1.418881222e+03
2.500	4.939246098e+06	1.234571820e+05	1.418853620e+03
2.517	4.957927335e+06	1.288387358e+05	1.418826018e+03
2.534	4.976351999e+06	1.344763948e+05	1.418798416e+03
2.551	4.994507358e+06	1.403828911e+05	1.418770816e+03
2.567	5.012380048e+06	1.465715889e+05	1.418743215e+03
2.584	5.029956043e+06	1.530565124e+05	1.418715615e+03
2.601	5.047220631e+06	1.598523757e+05	1.418688016e+03
2.617	5.064158376e+06	1.669746134e+05	1.418660417e+03
2.634	5.080753092e+06	1.744394117e+05	1.418632819e+03
2.651	5.096987810e+06	1.822637404e+05	1.418605222e+03
2.667	5.112844744e+06	1.904653856e+05	1.418577624e+03
2.684	5.128305256e+06	1.990629836e+05	1.418550028e+03
2.701	5.143349828e+06	2.080760541e+05	1.418522432e+03
2.717	5.157958022e+06	2.175250349e+05	1.418494836e+03
2.734	5.172108447e+06	2.274313166e+05	1.418467241e+03
2.751	5.185778725e+06	2.378172770e+05	1.418439647e+03
2.767	5.198945457e+06	2.487063163e+05	1.418412053e+03
2.784	5.211584185e+06	2.601228909e+05	1.418384460e+03
2.801	5.223669362e+06	2.720925480e+05	1.418356867e+03
2.817	5.235174319e+06	2.846419583e+05	1.418329275e+03
2.834	5.246071228e+06	2.977989482e+05	1.418301683e+03
2.851	5.256331076e+06	3.115925308e+05	1.418274092e+03
2.867	5.265923635e+06	3.260529343e+05	1.418246501e+03
2.884	5.274817436e+06	3.412116291e+05	1.418218911e+03
2.901	5.282979740e+06	3.571013515e+05	1.418191321e+03
2.917	5.290376526e+06	3.737561248e+05	1.418163732e+03
2.934	5.296972467e+06	3.912112755e+05	1.418136144e+03
2.951	5.302730919e+06	4.095034470e+05	1.418108556e+03
2.967	5.307613916e+06	4.286706056e+05	1.418080968e+03
2.984	5.311582166e+06	4.487520434e+05	1.418053381e+03
3.001	5.314595057e+06	4.697883719e+05	1.418025795e+03
3.017	5.316610670e+06	4.918215103e+05	1.417998209e+03
3.034	5.317585801e+06	5.148946638e+05	1.417970624e+03
3.051	5.317475988e+06	5.390522929e+05	1.417943039e+03
3.067	5.316235557e+06	5.643400725e+05	1.417915455e+03
3.084	5.313817671e+06	5.908048394e+05	1.417887871e+03
3.101	5.310174397e+06	6.184945261e+05	1.417860288e+03
3.117	5.305256786e+06	6.474580823e+05	1.417832705e+03
3.134	5.299014966e+06	6.777453800e+05	1.417805123e+03
3.151	5.291398253e+06	7.094071027e+05	1.417777541e+03
3.167	5.282355280e+06	7.424946176e+05	1.417749960e+03
3.184	5.271834143e+06	7.770598282e+05	1.417722380e+03
3.201	5.259782570e+06	8.131550078e+05	1.417694800e+03
3.217	5.246148104e+06	8.508326121e+05	1.417667221e+03
3.234	5.230878318e+06	8.901450690e+05	1.417639642e+03
3.251	5.213921043e+06	9.311445473e+05	1.417612063e+03
3.267	5.195224625e+06	9.738827004e+05	1.417584486e+03
3.284	5.174738206e+06	1.018410387e+06	1.417556908e+03
3.301	5.152412024e+06	1.064777369e+06	1.417529332e+03
3.317	5.128197744e+06	1.113031981e+06	1.417501755e+03
3.334	5.102048807e+06	1.163220783e+06	1.417474180e+03
3.351	5.073920803e+06	1.215388184e+06	1.417446605e+03
3.367	5.043771868e+06	1.269576048e+06	1.417419030e+03
3.384	5.011563100e+06	1.325823278e+06	1.417391456e+03
3.401	4.977258988e+06	1.384165384e+06	1.417363882e+03
3.417	4.940827862e+06	1.444634036e+06	1.417336310e+03
3.434	4.902242353e+06	1.507256604e+06	1.417308737e+03
3.451	4.861479858e+06	1.572055690e+06	1.417281165e+03
3.467	4.818523010e+06	1.639048662e+06	1.417253594e+03
3.484	4.773360144e+06	1.708247184e+06	1.417226023e+03
3.501	4.725985760e+06	1.779656756e+06	1.417198453e+03
3.517	4.676400964e+06	1.853276273e+06	1.417170883e+03
3.534	4.624613895e+06	1.929097595e+06	1.417143314e+03
3.551	4.570640122e+06	2.007105154e+06	1.417115745e+03
3.567	4.514503002e+06	2.087275593e+06	1.417088177e+03
3.584	4.456234000e+06	2.169577445e+06	1.417060609e+03
3.601	4.395872957e+06	2.253970871e+06	1.417033042e+03
3.617	4.333468296e+06	2.340407447e+06	1.417005476e+03
3.634	4.269077170e+06	2.428830021e+06	1.416977910e+03
3.651	4.202765532e+06	2.519172640e+06	1.416950344e+03
3.667	4.134608128e+06	2.611360557e+06	1.416922779e+03
3.684	4.064688416e+06	2.705310315e+06	1.416895215e+03
3.701	3.993098381e+06	2.800929928e+06	1.416867651e+03
3.717	3.919938284e+06	2.898119136e+06	1.416840088e+03
3.734	3.845316299e+06	2.996769764e+06	1.416812525e+03
3.751	3.769348074e+06	3.096766165e+06	1.416784963e+03
3.767	3.692156201e+06	3.197985746e+06	1.416757401e+03
3.784	3.613869600e+06	3.300299588e+06	1.416729840e+03
3.801	3.534622827e+06	3.403573134e+06	1.416702279e+03
3.817	3.454555310e+06	3.507666958e+06	1.416674719e+03
3.834	3.373810518e+06	3.612437588e+06	1.416647159e+03
3.851	3.292535089e+06	3.717738388e+06	1.416619600e+03
3.867	3.210877900e+06	3.823420481e+06	1.416592042e+03
3.884	3.128989122e+06	3.929333696e+06	1.416564484e+03
3.901	3.047019249e+06	4.035327538e+06	1.416536927e+03
3.917	2.965118131e+06	4.141252157e+06	1.416509370e+03
3.934	2.883434008e+06	4.246959315e+06	1.416481813e+03
3.951	2.802112575e+06	4.352303316e+06	1.416454258e+03
3.967	2.721296076e+06	4.457141914e+06	1.416426702e+03
3.984	2.641122453e+06	4.561337170e+06	1.416399148e+03
4.001	2.561724542e+06	4.664756246e+06	1.416371593e+03
4.017	2.483229346e+06	4.767272139e+06	1.416344040e+03
4.034	2.405757379e+06	4.868764337e+06	1.416316487e+03
4.051	2.329422085e+06	4.969119395e+06	1.416288934e+03
4.067	2.254329355e+06	5.068231420e+06	1.416261382e+03
4.084	2.180577125e+06	5.166002479e+06	1.416233830e+03
4.101	2.108255063e+06	5.262342903e+06	1.416206279e+03
4.117	2.037444347e+06	5.357171513e+06	1.416178729e+03
4.134	1.968217537e+06	5.450415750e+06	1.416151179e+03
4.151	1.900638519e+06	5.542011728e+06	1.416123630e+03
4.167	1.834762540e+06	5.631904199e+06	1.416096081e+03
4.184	1.770636315e+06	5.720046449e+06	1.416068532e+03
4.201	1.708298196e+06	5.806400127e+06	1.416040985e+03
4.218	1.647778411e+06	5.890935003e+06	1.416013437e+03
4.234	1.589099354e+06	5.973628683e+06	1.415985891e+03
4.251	1.532275922e+06	6.054466272e+06	1.415958345e+03
4.268	1.477315886e+06	6.133439998e+06	1.415930799e+03
4.284	1.424220304e+06	6.210548802e+06	1.415903254e+03
4.301	1.372983952e+06	6.285797909e+06	1.415875709e+03
4.318	1.323595769e+06	6.359198380e+06	1.415848165e+03
4.334	1.276039321e+06	6.430766649e+06	1.415820622e+03
4.351	1.230293265e+06	6.500524059e+06	1.415793079e+03
4.368	1.186331812e+06	6.568496398e+06	1.415765536e+03
4.384	1.144125188e+06	6.634713442e+06	1.415737995e+03
4.401	1.103640084e+06	6.699208499e+06	1.415710453e+03
4.418	1.064840087e+06	6.762017980e+06	1.415682912e+03
4.434	1.027686109e+06	6.823180977e+06	1.415655372e+03
4.451	9.921367778e+05	6.882738859e+06	1.415627832e+03
4.468	9.581488259e+05	6.940734895e+06	1.415600293e+03
4.484	9.256774433e+05	6.997213895e+06	1.415572755e+03
4.501	8.946766147e+05	7.052221874e+06	1.415545216e+03
4.518	8.650994298e+05	7.105805742e+06	1.415517679e+03
4.534	8.368983706e+05	7.158013017e+06	1.415490142e+03
4.551	8.100255745e+05	7.208891562e+06	1.415462605e+03
4.568	7.844330738e+05	7.258489345e+06	1.415435069e+03
4.584	7.600730119e+05	7.306854222e+06	1.415407534e+03
4.601	7.368978378e+05	7.354033744e+06	1.415379999e+03
4.618	7.148604787e+05	7.400074984e+06	1.415352464e+03
4.634	6.939144928e+05	7.445024384e+06	1.415324931e+03
4.651	6.740142024e+05	7.488927622e+06	1.415297397e+03
4.668	6.551148093e+05	7.531829495e+06	1.415269865e+03
4.684	6.371724933e+05	7.573773824e+06	1.415242332e+03
4.701	6.201444950e+05	7.614803369e+06	1.415214801e+03
4.718	6.039891840e+05	7.654959760e+06	1.415187269e+03
4.734	5.886661146e+05	7.694283441e+06	1.415159739e+03
4.751	5.741360686e+05	7.732813633e+06	1.415132209e+03
4.768	5.603610873e+05	7.770588293e+06	1.415104679e+03
4.784	5.473044946e+05	7.807644098e+06	1.415077150e+03
4.801	5.349309095e+05	7.844016428e+06	1.415049622e+03
4.818	5.232062524e+05	7.879739363e+06	1.415022094e+03
4.834	5.120977434e+05	7.914845683e+06	1.414994566e+03
4.851	5.015738948e+05	7.949366876e+06	1.414967039e+03
4.868	4.916044978e+05	7.983333151e+06	1.414939513e+03
4.884	4.821606056e+05	8.016773454e+06	1.414911987e+03
4.901	4.732145111e+05	8.049715492e+06	1.414884462e+03
4.918	4.647397224e+05	8.082185758e+06	1.414856937e+03
4.934	4.567109346e+05	8.114209556e+06	1.414829413e+03
4.951	4.491040001e+05	8.145811034e+06	1.414801889e+03
4.968	4.418958961e+05	8.177013215e+06	1.414774366e+03
4.984	4.350646914e+05	8.207838030e+06	1.414746844e+03
5.001	4.285895115e+05	8.238306353e+06	1.414719322e+03
5.018	4.224505037e+05	8.268438037e+06	1.414691800e+03
5.034	4.166288006e+05	8.298251950e+06	1.414664279e+03
5.051	4.111064841e+05	8.327766009e+06	1.414636759e+03
5.068	4.058665496e+05	8.356997220e+06	1.414609239e+03
5.084	4.008928693e+05	8.385961710e+06	1.414581719e+03
5.101	3.961701570e+05	8.414674765e+06	1.414554200e+03
5.118	3.916839327e+05	8.443150865e+06	1.414526682e+03
5.134	3.874204878e+05	8.471403720e+06	1.414499164e+03
5.151	3.833668512e+05	8.499446299e+06	1.414471647e+03
5.168	3.795107565e+05	8.527290870e+06	1.414444130e+03
5.184	3.758406089e+05	8.554949027e+06	1.414416614e+03
5.201	3.723454545e+05	8.582431724e+06	1.414389099e+03
5.218	3.690149495e+05	8.609749305e+06	1.414361583e+03
5.234	3.658393303e+05	8.636911534e+06	1.414334069e+03
5.251	3.628093858e+05	8.663927621e+06	1.414306555e+03
5.268	3.599164292e+05	8.690806254e+06	1.414279041e+03
5.284	3.571522718e+05	8.717555621e+06	1.414251528e+03
5.301	3.545091973e+05	8.744183438e+06	1.414224016e+03
5.318	3.519799378e+05	8.770696974e+06	1.414196504e+03
5.334	3.495576498e+05	8.797103072e+06	1.414168993e+03
5.351	3.472358919e+05	8.823408173e+06	1.414141482e+03
5.368	3.450086037e+05	8.849618338e+06	1.414113972e+03
5.384	3.428700845e+05	8.875739268e+06	1.414086462e+03
5.401	3.408149743e+05	8.901776321e+06	1.414058953e+03
5.418	3.388382350e+05	8.927734538e+06	1.414031444e+03
5.434	3.369351321e+05	8.953618651e+06	1.414003936e+03
5.451	3.351012183e+05	8.979433109e+06	1.413976428e+03
5.468	3.333323170e+05	9.005182088e+06	1.413948921e+03
5.484	3.316245072e+05	9.030869508e+06	1.413921415e+03
5.501	3.299741083e+05	9.056499052e+06	1.413893909e+03
5.518	3.283776672e+05	9.082074171e+06	1.413866403e+03
5.534	3.268319442e+05	9.107598105e+06	1.413838898e+03
5.551	3.253339012e+05	9.133073894e+06	1.413811394e+03
5.568	3.238806894e+05	9.158504384e+06	1.413783890e+03
5.584	3.224696388e+05	9.183892247e+06	1.413756387e+03
5.601	3.210982465e+05	9.209239985e+06	1.413728884e+03
5.618	3.197641680e+05	9.234549943e+06	1.413701382e+03
5.634	3.184652067e+05	9.259824317e+06	1.413673880e+03
5.651	3.171993054e+05	9.285065165e+06	1.413646379e+03
5.668	3.159645377e+05	9.310274412e+06	1.413618878e+03
5.684	3.147591002e+05	9.335453864e+06	1.413591378e+03
5.701	3.135813048e+05	9.360605206e+06	1.413563878e+03
5.718	3.124295717e+05	9.385730020e+06	1.413536379e+03
5.734	3.113024226e+05	9.410829784e+06	1.413508881e+03
5.751	3.101984743e+05	9.435905880e+06	1.413481383e+03
5.768	3.091164332e+05	9.460959603e+06	1.413453885e+03
5.784	3.080550890e+05	9.485992163e+06	1.413426388e+03
5.801	3.070133103e+05	9.511004691e+06	1.413398892e+03
5.818	3.059900386e+05	9.535998246e+06	1.413371396e+03
5.835	3.049842846e+05	9.560973816e+06	1.413343901e+03
5.851	3.039951232e+05	9.585932328e+06	1.413316406e+03
5.868	3.030216896e+05	9.610874645e+06	1.413288912e+03
5.885	3.020631755e+05	9.635801577e+06	1.413261418e+03
5.901	3.011188253e+05	9.660713879e+06	1.413233925e+03
5.918	3.001879326e+05	9.685612257e+06	1.413206432e+03
5.935	2.992698373e+05	9.710497371e+06	1.413178940e+03
5.951	2.983639225e+05	9.735369838e+06	1.413151449e+03
5.968	2.974696113e+05	9.760230236e+06	1.413123958e+03
5.985	2.965863648e+05	9.785079102e+06	1.413096467e+03
6.001	2.957136790e+05	9.809916942e+06	1.413068977e+03
6.018	2.948510829e+05	9.834744226e+06	1.413041488e+03
6.035	2.939981361e+05	9.859561394e+06	1.413013999e+03
6.051	2.931544270e+05	9.884368859e+06	1.412986511e+03
6.068	2.923195703e+05	9.909167005e+06	1.412959023e+03
6.085	2.914932062e+05	9.933956192e+06	1.412931536e+03
6.101	2.906749977e+05	9.958736757e+06	1.412904049e+03
6.118	2.898646297e+05	9.983509016e+06	1.412876563e+03
6.135	2.890618072e+05	1.000827326e+07	1.412849077e+03
6.151	2.882662543e+05	1.003302977e+07	1.412821592e+03
6.168	2.874777125e+05	1.005777881e+07	1.412794107e+03
6.185	2.866959396e+05	1.008252061e+07	1.412766623e+03
6.201	2.859207089e+05	1.010725540e+07	1.412739140e+03
6.218	2.851518077e+05	1.013198339e+07	1.412711657e+03
6.235	2.843890369e+05	1.015670479e+07	1.412684174e+03
6.251	2.836322093e+05	1.018141978e+07	1.412656692e+03
6.268	2.828811496e+05	1.020612854e+07	1.412629211e+03
6.285	2.821356929e+05	1.023083122e+07	1.412601730e+03
6.301	2.813956845e+05	1.025552799e+07	1.412574250e+03
6.318	2.806609788e+05	1.028021900e+07	1.412546770e+03
6.335	2.799314391e+05	1.030490437e+07	1.412519290e+03
6.351	2.792069364e+05	1.032958424e+07	1.412491812e+03
6.368	2.784873496e+05	1.035425872e+07	1.412464334e+03
6.385	2.777725642e+05	1.037892794e+07	1.412436856e+03
6.401	2.770624724e+05	1.040359200e+07	1.412409379e+03
6.418	2.763569723e+05	1.042825100e+07	1.412381902e+03
6.435	2.756559678e+05	1.045290504e+07	1.412354426e+03
6.451	2.749593680e+05	1.047755421e+07	1.412326951e+03
6.468	2.742670867e+05	1.050219860e+07	1.412299476e+03
6.485	2.735790424e+05	1.052683828e+07	1.412272001e+03
6.501	2.728951578e+05	1.055147333e+07	1.412244527e+03
6.518	2.722153594e+05	1.057610384e+07	1.412217054e+03
6.535	2.715395775e+05	1.060072986e+07	1.412189581e+03
6.551	2.708677459e+05	1.062535147e+07	1.412162109e+03
6.568	2.701998013e+05	1.064996872e+07	1.412134637e+03
6.585	2.695356835e+05	1.067458168e+07	1.412107166e+03
6.601	2.688753352e+05	1.069919040e+07	1.412079695e+03
6.618	2.682187013e+05	1.072379495e+07	1.412052225e+03
6.635	2.675657295e+05	1.074839536e+07	1.412024755e+03
6.651	2.669163694e+05	1.077299170e+07	1.411997286e+03
6.668	2.662705730e+05	1.079758401e+07	1.411969817e+03
6.685	2.656282939e+05	1.082217234e+07	1.411942349e+03
6.701	2.649894878e+05	1.084675672e+07	1.411914882e+03
6.718	2.643541118e+05	1.087133721e+07	1.411887415e+03
6.735	2.637221250e+05	1.089591385e+07	1.411859949e+03
6.751	2.630934876e+05	1.092048667e+07	1.411832483e+03
6.768	2.624681613e+05	1.094505571e+07	1.411805017e+03
6.785	2.618461091e+05	1.096962102e+07	1.411777552e+03
6.801	2.612272952e+05	1.099418262e+07	1.411750088e+03
6.818	2.606116851e+05	1.101874055e+07	1.411722624e+03
6.835	2.599992451e+05	1.104329484e+07	1.411695161e+03
6.851	2.593899426e+05	1.106784553e+07	1.411667698e+03
6.868	2.587837460e+05	1.109239265e+07	1.411640236e+03
6.885	2.581806245e+05	1.111693623e+07	1.411612775e+03
6.901	2.575805482e+05	1.114147630e+07	1.411585314e+03
6.918	2.569834879e+05	1.116601289e+07	1.411557853e+03
6.935	2.563894152e+05	1.119054602e+07	1.411530393e+03
6.951	2.557983024e+05	1.121507573e+07	1.411502933e+03
6.968	2.552101223e+05	1.123960204e+07	1.411475475e+03
6.985	2.546248485e+05	1.126412497e+07	1.411448016e+03
7.001	2.540424552e+05	1.128864456e+07	1.411420558e+03
7.018	2.534629170e+05	1.131316083e+07	1.411393101e+03
7.035	2.528862091e+05	1.133767381e+07	1.411365644e+03
7.051	2.523123073e+05	1.136218351e+07	1.411338188e+03
7.068	2.517411876e+05	1.138668996e+07	1.411310732e+03
7.085	2.511728267e+05	1.141119319e+07	1.411283277e+03
7.101	2.506072016e+05	1.143569322e+07	1.411255822e+03
7.118	2.500442898e+05	1.146019007e+07	1.411228368e+03
7.135	2.494840692e+05	1.148468376e+07	1.411200914e+03
7.151	2.489265180e+05	1.150917432e+07	1.411173461e+03
7.168	2.483716146e+05	1.153366177e+07	1.411146009e+03
7.185	2.478193382e+05	1.155814612e+07	1.411118557e+03
7.201	2.472696678e+05	1.158262740e+07	1.411091105e+03
7.218	2.467225831e+05	1.160710563e+07	1.411063654e+03
7.235	2.461780640e+05	1.163158083e+07	1.411036204e+03
7.251	2.456360905e+05	1.165605301e+07	1.411008754e+03
7.268	2.450966431e+05	1.168052221e+07	1.410981305e+03
7.285	2.445597026e+05	1.170498843e+07	1.410953856e+03
7.301	2.440252498e+05	1.172945170e+07	1.410926408e+03
7.318	2.434932661e+05	1.175391204e+07	1.410898960e+03
7.335	2.429637328e+05	1.177836945e+07	1.410871513e+03
7.351	2.424366317e+05	1.180282398e+07	1.410844066e+03
7.368	2.419119447e+05	1.182727562e+07	1.410816620e+03
7.385	2.413896540e+05	1.185172440e+07	1.410789174e+03
7.401	2.408697420e+05	1.187617033e+07	1.410761729e+03
