beta: 0.50 por mes, gamma: 1/12 por mes, mu: 1.167e-3 por mes
# columna 1: tiempo
# columna 2: personas sanas (S)
# columna 3: personas Infectadas (I)
# columna 4: personas Recuperadas (R)
0.000	1.446093000e+06	1.885000000e+03	1.423000000e+03
0.017	1.470210275e+06	1.900835810e+03	1.422972317e+03
0.033	1.494326682e+06	1.917070511e+03	1.422944635e+03
0.050	1.518442213e+06	1.933712023e+03	1.422916954e+03
0.067	1.542556859e+06	1.950768504e+03	1.422889273e+03
0.083	1.566670613e+06	1.968248356e+03	1.422861592e+03
0.100	1.590783465e+06	1.986160233e+03	1.422833912e+03
0.117	1.614895406e+06	2.004513045e+03	1.422806233e+03
0.133	1.639006428e+06	2.023315971e+03	1.422778554e+03
0.150	1.663116521e+06	2.042578460e+03	1.422750876e+03
0.167	1.687225676e+06	2.062310245e+03	1.422723198e+03
0.183	1.711333881e+06	2.082521346e+03	1.422695521e+03
0.200	1.735441128e+06	2.103222079e+03	1.422667844e+03
0.217	1.759547405e+06	2.124423071e+03	1.422640168e+03
0.233	1.783652701e+06	2.146135259e+03	1.422612492e+03
0.250	1.807757006e+06	2.168369906e+03	1.422584817e+03
0.267	1.831860307e+06	2.191138610e+03	1.422557143e+03
0.283	1.855962593e+06	2.214453310e+03	1.422529469e+03
0.300	1.880063851e+06	2.238326302e+03	1.422501795e+03
0.317	1.904164069e+06	2.262770245e+03	1.422474122e+03
0.333	1.928263234e+06	2.287798172e+03	1.422446450e+03
0.350	1.952361332e+06	2.313423506e+03	1.422418778e+03
0.367	1.976458349e+06	2.339660065e+03	1.422391107e+03
0.383	2.000554272e+06	2.366522081e+03	1.422363436e+03
0.400	2.024649085e+06	2.394024206e+03	1.422335766e+03
0.417	2.048742774e+06	2.422181531e+03	1.422308096e+03
0.433	2.072835323e+06	2.451009596e+03	1.422280427e+03
0.450	2.096926716e+06	2.480524402e+03	1.422252758e+03
0.467	2.121016936e+06	2.510742432e+03	1.422225090e+03
0.483	2.145105967e+06	2.541680658e+03	1.422197423e+03
0.500	2.169193791e+06	2.573356563e+03	1.422169756e+03
0.517	2.193280390e+06	2.605788153e+03	1.422142089e+03
0.533	2.217365746e+06	2.638993975e+03	1.422114423e+03
0.550	2.241449839e+06	2.672993134e+03	1.422086758e+03
0.567	2.265532650e+06	2.707805310e+03	1.422059093e+03
0.583	2.289614159e+06	2.743450777e+03	1.422031429e+03
0.600	2.313694344e+06	2.779950422e+03	1.422003765e+03
0.617	2.337773184e+06	2.817325765e+03	1.421976102e+03
0.633	2.361850657e+06	2.855598979e+03	1.421948439e+03
0.650	2.385926741e+06	2.894792909e+03	1.421920777e+03
0.667	2.410001411e+06	2.934931097e+03	1.421893115e+03
0.683	2.434074643e+06	2.976037805e+03	1.421865454e+03
0.700	2.458146413e+06	3.018138033e+03	1.421837794e+03
0.717	2.482216695e+06	3.061257551e+03	1.421810134e+03
0.733	2.506285461e+06	3.105422918e+03	1.421782474e+03
0.750	2.530352685e+06	3.150661509e+03	1.421754815e+03
0.767	2.554418339e+06	3.197001546e+03	1.421727157e+03
0.783	2.578482393e+06	3.244472120e+03	1.421699499e+03
0.800	2.602544817e+06	3.293103225e+03	1.421671842e+03
0.817	2.626605581e+06	3.342925786e+03	1.421644185e+03
0.833	2.650664652e+06	3.393971689e+03	1.421616529e+03
0.850	2.674721999e+06	3.446273814e+03	1.421588873e+03
0.867	2.698777586e+06	3.499866070e+03	1.421561218e+03
0.884	2.722831379e+06	3.554783427e+03	1.421533563e+03
0.900	2.746883342e+06	3.611061955e+03	1.421505909e+03
0.917	2.770933437e+06	3.668738856e+03	1.421478256e+03
0.934	2.794981627e+06	3.727852508e+03	1.421450603e+03
0.950	2.819027871e+06	3.788442504e+03	1.421422950e+03
0.967	2.843072130e+06	3.850549690e+03	1.421395298e+03
0.984	2.867114359e+06	3.914216212e+03	1.421367647e+03
1.000	2.891154518e+06	3.979485557e+03	1.421339996e+03
1.017	2.915192559e+06	4.046402603e+03	1.421312346e+03
1.034	2.939228438e+06	4.115013664e+03	1.421284696e+03
1.050	2.963262106e+06	4.185366542e+03	1.421257047e+03
1.067	2.987293513e+06	4.257510577e+03	1.421229398e+03
1.084	3.011322610e+06	4.331496699e+03	1.421201750e+03
1.100	3.035349343e+06	4.407377490e+03	1.421174102e+03
1.117	3.059373659e+06	4.485207233e+03	1.421146455e+03
1.134	3.083395500e+06	4.565041979e+03	1.421118808e+03
1.150	3.107414810e+06	4.646939605e+03	1.421091162e+03
1.167	3.131431528e+06	4.730959879e+03	1.421063517e+03
1.184	3.155445593e+06	4.817164530e+03	1.421035872e+03
1.200	3.179456941e+06	4.905617313e+03	1.421008227e+03
1.217	3.203465507e+06	4.996384084e+03	1.420980584e+03
1.234	3.227471221e+06	5.089532873e+03	1.420952940e+03
1.250	3.251474014e+06	5.185133965e+03	1.420925297e+03
1.267	3.275473814e+06	5.283259977e+03	1.420897655e+03
1.284	3.299470545e+06	5.383985942e+03	1.420870014e+03
1.300	3.323464129e+06	5.487389401e+03	1.420842372e+03
1.317	3.347454487e+06	5.593550486e+03	1.420814732e+03
1.334	3.371441536e+06	5.702552020e+03	1.420787092e+03
1.350	3.395425191e+06	5.814479612e+03	1.420759452e+03
1.367	3.419405361e+06	5.929421757e+03	1.420731813e+03
1.384	3.443381957e+06	6.047469945e+03	1.420704175e+03
