beta: 0.25 por mes, gamma: 1/9 por mes, mu: 1.167e-3 por mes
# columna 1: tiempo
# columna 2: personas sanas (S)
# columna 3: personas Infectadas (I)
# columna 4: personas Recuperadas (R)
0.000	1.446093000e+06	1.885000000e+03	1.423000000e+03
0.017	1.470218228e+06	1.892882954e+03	1.422972317e+03
0.033	1.494342822e+06	1.900930732e+03	1.422944635e+03
0.050	1.518466780e+06	1.909145149e+03	1.422916954e+03
0.067	1.542590100e+06	1.917528064e+03	1.422889273e+03
0.083	1.566712780e+06	1.926081379e+03	1.422861592e+03
0.100	1.590834818e+06	1.934807040e+03	1.422833912e+03
0.117	1.614956212e+06	1.943707037e+03	1.422806233e+03
0.133	1.639076961e+06	1.952783406e+03	1.422778554e+03
0.150	1.663197061e+06	1.962038229e+03	1.422750876e+03
0.167	1.687316512e+06	1.971473634e+03	1.422723198e+03
0.183	1.711435311e+06	1.981091799e+03	1.422695521e+03
0.200	1.735553455e+06	1.990894948e+03	1.422667844e+03
0.217	1.759670943e+06	2.000885357e+03	1.422640168e+03
0.233	1.783787771e+06	2.011065350e+03	1.422612492e+03
0.250	1.807903938e+06	2.021437303e+03	1.422584817e+03
0.267	1.832019442e+06	2.032003645e+03	1.422557143e+03
0.283	1.856134279e+06	2.042766857e+03	1.422529469e+03
0.300	1.880248448e+06	2.053729475e+03	1.422501795e+03
0.317	1.904361945e+06	2.064894089e+03	1.422474122e+03
0.333	1.928474769e+06	2.076263346e+03	1.422446450e+03
0.350	1.952586915e+06	2.087839949e+03	1.422418778e+03
0.367	1.976698383e+06	2.099626660e+03	1.422391107e+03
0.383	2.000809168e+06	2.111626301e+03	1.422363436e+03
0.400	2.024919268e+06	2.123841752e+03	1.422335766e+03
0.417	2.049028680e+06	2.136275956e+03	1.422308096e+03
0.433	2.073137401e+06	2.148931920e+03	1.422280427e+03
0.450	2.097245427e+06	2.161812712e+03	1.422252758e+03
0.467	2.121352757e+06	2.174921466e+03	1.422225090e+03
0.483	2.145459386e+06	2.188261384e+03	1.422197423e+03
0.500	2.169565312e+06	2.201835734e+03	1.422169756e+03
0.517	2.193670531e+06	2.215647854e+03	1.422142089e+03
0.533	2.217775039e+06	2.229701150e+03	1.422114423e+03
0.550	2.241878833e+06	2.243999104e+03	1.422086758e+03
0.567	2.265981910e+06	2.258545266e+03	1.422059093e+03
0.583	2.290084266e+06	2.273343265e+03	1.422031429e+03
0.600	2.314185897e+06	2.288396804e+03	1.422003765e+03
0.617	2.338286800e+06	2.303709662e+03	1.421976102e+03
